year,line,text,titulo,cap,art,tema
2014,192,"Artículo 66. Los nicaragüenses tienen derecho a la información veraz. Este derecho comprende la libertad de buscar, recibir y difundir informaciones e ideas, ya sea de manera oral, por escrito, gráficamente o por cualquier otro procedimiento de su elección.",TÍTULO IV,CAPÍTULO III,66,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,193,"Artículo 67. El derecho de informar es una responsabilidad social y se ejerce con estricto respeto a los principios establecidos en la Constitución. Este derecho no puede estar sujeto a censura, sino a responsabilidades ulteriores establecidas en la ley.",TÍTULO IV,CAPÍTULO III,67,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,194,"Artículo 68. Los medios de comunicación, dentro de su función social, deberán contribuir al desarrollo de la nación.",TÍTULO IV,CAPÍTULO III,68,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,195,Los nicaragüenses tienen derecho de acceso a los medios de comunicación social y al ejercicio de aclaración cuando sean afectados en sus derechos y garantías.,TÍTULO IV,CAPÍTULO III,68,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,196,El Estado vigilará que los medios de comunicación social no sean sometidos a intereses extranjeros o al monopolio económico de algún grupo. La ley regulará esta materia.,TÍTULO IV,CAPÍTULO III,68,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,197,"La importación de papel, maquinaria y equipo y refacciones para los medios de comunicación social escritos, radiales y televisivos así como la importación, circulación y venta de libros, folletos, revistas, materiales escolares y científicos de enseñanzas, diarios y otras publicaciones periódicas, estarán exentas de toda clase de impuestos municipales, regionales y fiscales. Las leyes tributarias regularán la materia.",TÍTULO IV,CAPÍTULO III,68,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,198,"Los medios de comunicación públicos, corporativos y privados no podrán ser objeto de censura previa. En ningún caso podrán decomisarse, como instrumento o cuerpo del delito, la imprenta o sus accesorios, ni cualquier otro medio o equipo destinado a la difusión del pensamiento.",TÍTULO IV,CAPÍTULO III,68,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,199,"Artículo 69. Todas las personas, individual o colectivamente, tienen derecho a manifestar sus creencias religiosas en privado o en público, mediante el culto, las prácticas y su enseñanza.",TÍTULO IV,CAPÍTULO III,69,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,200,"Nadie puede eludir la observancia de las leyes, ni impedir a otros el ejercicio de sus derechos y el cumplimiento de sus deberes, invocando creencias o disposiciones religiosas.",TÍTULO IV,CAPÍTULO III,69,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,201,CAPÍTULO IV,TÍTULO IV,CAPÍTULO IV,69,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,202,DERECHOS DE LA FAMILIA,TÍTULO IV,CAPÍTULO IV,69,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,203,"Artículo 70. La familia es el núcleo fundamental de la sociedad y tiene derecho a la protección de ésta y del Estado. La persona, la familia y la comunidad son elementos protagónicos del plan de desarrollo humano de la nación.",TÍTULO IV,CAPÍTULO IV,70,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,204,"Artículo 71. Es derecho de los nicaragüenses constituir una familia. Se garantiza el patrimonio familiar, que es inembargable y exento de toda carga pública. La ley regulará y protegerá estos derechos.",TÍTULO IV,CAPÍTULO IV,71,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,205,"La niñez goza de protección especial y de todos los derechos que su condición requiere, por lo cual tiene plena vigencia la Convención internacional de los derechos del niño y la niña.",TÍTULO IV,CAPÍTULO IV,71,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,206,Artículo 72. El matrimonio y la unión de hecho estable están protegidos por el Estado; descansan en el acuerdo voluntario del hombre y la mujer y podrán disolverse por el mutuo consentimiento o por la voluntad de una de las partes. La ley regulará esta materia.,TÍTULO IV,CAPÍTULO IV,72,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,207,"Artículo 73. Las relaciones familiares descansan en el respeto, solidaridad e igualdad absoluta de derechos y responsabilidades entre el hombre y la mujer.",TÍTULO IV,CAPÍTULO IV,73,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,208,"Los padres deben atender el mantenimiento del hogar y la formación integral de los hijos mediante el esfuerzo común, con iguales derechos y responsabilidades. Los hijos a su vez, están obligados a respetar y ayudar a sus padres. Estos deberes y derechos se cumplirán de acuerdo con la legislación de la materia.",TÍTULO IV,CAPÍTULO IV,73,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,209,Artículo 74. El Estado otorga protección especial al proceso de reproducción humana.,TÍTULO IV,CAPÍTULO IV,74,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,210,La mujer tendrá protección especial durante el embarazo y gozará de licencia con remuneración salarial y prestaciones adecuadas de seguridad social.,TÍTULO IV,CAPÍTULO IV,74,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,211,Nadie podrá negar empleo a las mujeres aduciendo razones de embarazo ni despedirlas durante éste o en el período postnatal; todo de conformidad con la ley.,TÍTULO IV,CAPÍTULO IV,74,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,212,"Artículo 75. Todos los hijos tienen iguales derechos. No se utilizarán designaciones discriminatorias en materia de filiación. En la legislación común, no tienen ningún valor las disposiciones o clasificaciones que disminuyan o nieguen la igualdad de los hijos.",TÍTULO IV,CAPÍTULO IV,75,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,213,"Artículo 76. El Estado creará programas y desarrollará centros especiales para velar por los menores; éstos tienen derecho a las medidas de prevención, protección y educación que su condición requiere, por parte de su familia, de la sociedad y el Estado.",TÍTULO IV,CAPÍTULO IV,76,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,214,"Artículo 77. Los ancianos tienen derecho a medidas de protección por parte de la familia, la sociedad y el Estado.",TÍTULO IV,CAPÍTULO IV,77,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,215,Artículo 78. El Estado protege la paternidad y maternidad responsable. Se establece el derecho de investigar la paternidad y la maternidad.,TÍTULO IV,CAPÍTULO IV,78,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,216,Artículo 79. Se establece el derecho de adopción en interés exclusivo del desarrollo integral del menor. La ley regulará esta materia.,TÍTULO IV,CAPÍTULO IV,79,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,217,CAPÍTULO V,TÍTULO IV,CAPÍTULO V,79,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,218,DERECHOS LABORALES,TÍTULO IV,CAPÍTULO V,79,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,219,"Artículo 80. El trabajo es un derecho y una responsabilidad social. El trabajo de los nicaragüenses es el medio fundamental para satisfacer las necesidades de la sociedad, de las personas y es fuente de riqueza y prosperidad de la nación. El Estado procurará la ocupación plena y productiva de todos los nicaragüenses, en condiciones que garanticen los derechos fundamentales de la persona.",TÍTULO IV,CAPÍTULO V,80,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,220,"Artículo 81. Los trabajadores tienen derecho de participar en la gestión de las empresas, por medio de sus organizaciones y de conformidad con la ley.",TÍTULO IV,CAPÍTULO V,81,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,221,Artículo 82. Los trabajadores tienen derecho a condiciones de trabajo que les aseguren en especial:,TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,222,"1) Salario igual por trabajo igual en idénticas condiciones, adecuado a su responsabilidad social, sin discriminaciones por razones políticas, religiosas, sociales, de sexo o de cualquier otra clase, que les asegure un bienestar compatible con la dignidad humana.",TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,223,2) Ser remunerado en moneda de curso legal en su centro de trabajo.,TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,224,"3) La inembargabilidad del salario mínimo y las prestaciones sociales, excepto para protección de su familia y en los términos que establezca la ley.",TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,225,"4) Condiciones de trabajo que les garanticen la integridad física, la salud, la higiene y la disminución de los riesgos profesionales para hacer efectiva la seguridad ocupacional del trabajador.",TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,226,"5) Jornada laboral de ocho horas, descanso semanal, vacaciones, remuneración por los días feriados nacionales y salario por décimo tercer mes de conformidad con la ley.",TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,227,"6) Estabilidad en el trabajo conforme a la ley e igual oportunidad de ser promovido, sin más limitaciones que los factores de tiempo, servicio, capacidad, eficiencia y responsabilidad.",TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,228,"7) Seguridad social para protección integral y medios de subsistencia en casos de invalidez, vejez, riesgos profesionales, enfermedad y maternidad; y a sus familiares en casos de muerte, en la forma y condiciones que determine la ley.",TÍTULO IV,CAPÍTULO V,82,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,229,Artículo 83. Se reconoce el derecho a la huelga.,TÍTULO IV,CAPÍTULO V,83,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,230,"Artículo 84. Se prohíbe el trabajo de los menores, en labores que puedan afectar su desarrollo normal o su ciclo de instrucción obligatoria. Se protegerá a los niños y adolescentes contra cualquier clase de explotación económica y social.",TÍTULO IV,CAPÍTULO V,84,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,231,"Artículo 85. Los trabajadores tienen derecho a su formación cultural, científica y técnica; el Estado la facilitará mediante programas especiales.",TÍTULO IV,CAPÍTULO V,85,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,232,"Artículo 86. Todo nicaragüense tiene derecho a elegir y ejercer libremente su profesión u oficio y a escoger un lugar de trabajo, sin más requisitos que el título académico y que cumpla una función social.",TÍTULO IV,CAPÍTULO V,86,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,233,Artículo 87. En Nicaragua existe plena libertad sindical. Los trabajadores se organizarán voluntariamente en sindicatos y éstos podrán constituirse conforme lo establece la ley.,TÍTULO IV,CAPÍTULO V,87,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,234,"Ningún trabajador está obligado a pertenecer a determinado sindicato, ni renunciar al que pertenezca. Se reconoce la plena autonomía sindical y se respeta el fuero sindical.",TÍTULO IV,CAPÍTULO V,87,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,235,"Artículo 88. Se garantiza el derecho inalienable de los trabajadores para que, en defensa de sus intereses particulares o gremiales, celebren con los empleadores:",TÍTULO IV,CAPÍTULO V,88,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,236,1) Contratos individuales.,TÍTULO IV,CAPÍTULO V,88,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,237,2) Convenios colectivos. Ambos de conformidad con la ley.,TÍTULO IV,CAPÍTULO V,88,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,238,CAPÍTULO VI,TÍTULO IV,CAPÍTULO VI,88,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,239,DERECHOS DE LAS COMUNIDADES DE LA COSTA CARIBE,TÍTULO IV,CAPÍTULO VI,88,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,240,Artículo 89. Las comunidades de la Costa Caribe son parte indisoluble del pueblo nicaragüense y como tal gozan de los mismos derechos y tienen las mismas obligaciones.,TÍTULO IV,CAPÍTULO VI,89,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,241,Las comunidades de la Costa Caribe tienen el derecho de preservar y desarrollar su identidad cultural en la unidad nacional; dotarse de sus propias formas de organización social y administrar sus asuntos locales conforme a sus tradiciones.,TÍTULO IV,CAPÍTULO VI,89,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,242,"El Estado reconoce las formas comunales de propiedad de la tierra de las comunidades de la Costa Caribe. Igualmente reconoce el goce, uso y disfrute de las aguas y bosques de sus tierras comunales.",TÍTULO IV,CAPÍTULO VI,89,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,243,"Artículo 90. Las comunidades de la Costa Caribe tienen derecho a la libre expresión y preservación de sus lenguas, arte y cultura. El desarrollo de su cultura y sus valores enriquece la cultura nacional. El Estado creará programas especiales para el ejercicio de estos derechos.",TÍTULO IV,CAPÍTULO VI,90,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,244,"Artículo 91. El Estado tiene la obligación de dictar leyes destinadas a promover acciones que aseguren que ningún nicaragüense sea objeto de discriminación por razón de su lengua, cultura y origen.",TÍTULO IV,CAPÍTULO VI,91,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
2014,245,TÍTULO V,TÍTULO V,CAPÍTULO VI,91,DEFENSA Y SEGURIDAD NACIONAL.
2014,246,DEFENSA Y SEGURIDAD NACIONAL.,TÍTULO V,CAPÍTULO VI,91,DEFENSA Y SEGURIDAD NACIONAL.
2014,247,SEGURIDAD CIUDADANA,TÍTULO V,CAPÍTULO VI,91,DEFENSA Y SEGURIDAD NACIONAL.
2014,248,CAPÍTULO ÚNICO,TÍTULO V,CAPÍTULO ÚNICO,91,DEFENSA Y SEGURIDAD NACIONAL.
2014,249,"Artículo 92. El Ejército de Nicaragua es la institución armada para la defensa de la soberanía, de la independencia y la integridad territorial.",TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,250,"Sólo en casos excepcionales, el Presidente de la República, en Consejo de Ministros, podrá en apoyo a la Policía Nacional ordenar la intervención del Ejército de Nicaragua cuando la estabilidad de la República estuviere amenazada por grandes desórdenes internos, calamidades o desastres naturales.",TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,251,"Se prohíbe el establecimiento de bases militares extranjeras en el territorio nacional. Podrá autorizarse el tránsito o estacionamiento de naves, aeronaves, maquinarias y personal militar extranjero para fines humanitarios, adiestramiento, instrucción e intercambio, siempre que sean solicitadas por el Presidente de la República y ratificados por la Asamblea Nacional.",TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,252,"Es responsabilidad del Comandante en Jefe del Ejército de Nicaragua, bajo la conducción del Presidente de la República como Jefe Supremo del Ejército de Nicaragua, participar en la formulación de los planes y políticas de la defensa y seguridad nacional, y en la coordinación de su ejecución.",TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,253,Para los efectos de la seguridad nacional:,TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,254,a) En ningún caso es permisible el establecimiento de sistemas que alteren o afecten los sistemas de comunicación nacional.,TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,255,b) Los puntos de comunicación para fines de la defensa nacional en el territorio nacional deberán ser propiedad del Estado.,TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,256,"c) El espectro radioeléctrico y satelital es propiedad del Estado nicaragüense y debe ser regulado por el ente regulador, la ley regulará la materia.",TÍTULO V,CAPÍTULO ÚNICO,92,DEFENSA Y SEGURIDAD NACIONAL.
2014,257,"Artículo 93. El Ejército de Nicaragua es una institución nacional, de carácter profesional, apartidista, apolítica, obediente y no deliberante. Los miembros del Ejército deberán permanentemente recibir educación patriótica, cívica, en materia de derechos humanos y en derecho internacional humanitario.",TÍTULO V,CAPÍTULO ÚNICO,93,DEFENSA Y SEGURIDAD NACIONAL.
2014,258,"Los delitos y faltas estrictamente militares, cometidos por miembros del Ejército, serán conocidos por los Tribunales Militares establecidos por la Ley.",TÍTULO V,CAPÍTULO ÚNICO,93,DEFENSA Y SEGURIDAD NACIONAL.
2014,259,Los delitos y faltas comunes cometidos por los militares serán conocidos por los tribunales comunes.,TÍTULO V,CAPÍTULO ÚNICO,93,DEFENSA Y SEGURIDAD NACIONAL.
2014,260,"En ningún caso, los civiles podrán ser juzgados por Tribunales Militares.",TÍTULO V,CAPÍTULO ÚNICO,93,DEFENSA Y SEGURIDAD NACIONAL.
2014,261,"Artículo 94. Los miembros del Ejército de Nicaragua y de la Policía Nacional, no podrán desarrollar actividades político–partidistas, ni desempeñar cargo alguno en organizaciones políticas. Tampoco podrán optar a cargos públicos de elección popular si no hubieren renunciado de su calidad de militar o de policía en servicio activo, por lo menos un año antes de las elecciones en las que pretendan participar.",TÍTULO V,CAPÍTULO ÚNICO,94,DEFENSA Y SEGURIDAD NACIONAL.
2014,262,"La organización, estructuras, actividades, escalafón, ascensos, jubilaciones y todo lo relativo al desarrollo operacional de estos organismos, se regirán por la ley de la materia.",TÍTULO V,CAPÍTULO ÚNICO,94,DEFENSA Y SEGURIDAD NACIONAL.
2014,263,"Artículo 95. El Ejército de Nicaragua se regirá en estricto apego a la Constitución Política, a la que guardará respeto y obediencia. Estará sometido a la autoridad civil que será ejercida directamente por el Presidente de la República en su carácter de Jefe Supremo del Ejército de Nicaragua.",TÍTULO V,CAPÍTULO ÚNICO,95,DEFENSA Y SEGURIDAD NACIONAL.
2014,264,"No pueden existir más cuerpos armados en el territorio nacional que los establecidos en la Constitución, ni grados militares que los establecidos por la ley.",TÍTULO V,CAPÍTULO ÚNICO,95,DEFENSA Y SEGURIDAD NACIONAL.
2014,265,Los miembros del Ejército de Nicaragua y de la Policía Nacional podrán ocupar cargos temporalmente en el ámbito de Poder Ejecutivo por razones de seguridad nacional cuando el interés supremo de la nación así lo demande. En este caso el militar o policía estarán en comisión de servicio externo para todos los efectos legales.,TÍTULO V,CAPÍTULO ÚNICO,95,DEFENSA Y SEGURIDAD NACIONAL.
2014,266,"Artículo 96. No habrá servicio militar obligatorio, y se prohíbe toda forma de reclutamiento forzoso para integrar el Ejército de Nicaragua y la Policía Nacional.",TÍTULO V,CAPÍTULO ÚNICO,96,DEFENSA Y SEGURIDAD NACIONAL.
2014,267,"Se prohíbe a los organismos del Ejército y la Policía, y a cualquier otra institución del Estado, ejercer actividades de espionaje político.",TÍTULO V,CAPÍTULO ÚNICO,96,DEFENSA Y SEGURIDAD NACIONAL.
2014,268,"Artículo 97. La Policía Nacional es un cuerpo armado de naturaleza civil, tiene a su cargo la totalidad de la actividad policial y se organiza en un modelo preventivo, proactivo y comunitario, con la participación protagónica de los habitantes, la familia y la comunidad.",TÍTULO V,CAPÍTULO ÚNICO,97,DEFENSA Y SEGURIDAD NACIONAL.
2014,269,"Tiene por misión garantizar el orden interno, la seguridad de las personas y sus bienes, la prevención, persecución e investigación del delito y lo demás que le señale la ley. La Policía Nacional es profesional, apolítica, apartidista, obediente y no deliberante. La Policía Nacional se regirá en estricto apego a la Constitución Política a la que guardará respeto y obediencia. Estará sometida a la autoridad civil que será ejercida por el Presidente de la República, en su carácter de Jefe Supremo de la Policía Nacional.",TÍTULO V,CAPÍTULO ÚNICO,97,DEFENSA Y SEGURIDAD NACIONAL.
2014,270,"Dentro de sus funciones, la Policía Nacional auxiliará a las autoridades judiciales y a otras que lo requieran conforme a la ley para el cumplimiento de sus funciones. La organización interna de la Policía Nacional se fundamenta en la jerarquía única y en la disciplina de sus mandos y personal.",TÍTULO V,CAPÍTULO ÚNICO,97,DEFENSA Y SEGURIDAD NACIONAL.
2014,271,TÍTULO VI,TÍTULO VI,CAPÍTULO ÚNICO,97,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,272,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS",TÍTULO VI,CAPÍTULO ÚNICO,97,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,273,CAPÍTULO I,TÍTULO VI,CAPÍTULO I,97,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,274,ECONOMÍA NACIONAL,TÍTULO VI,CAPÍTULO I,97,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,275,Artículo 98. La función principal del Estado en la economía es lograr el desarrollo humano sostenible en el país; mejorar las condiciones de vida del pueblo y realizar una distribución cada vez más justa de la riqueza en la búsqueda del buen vivir.,TÍTULO VI,CAPÍTULO I,98,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,276,"El Estado debe jugar un rol facilitador de la actividad productiva, creando las condiciones para que el sector privado y los trabajadores realicen su actividad económica, productiva y laboral en un marco de gobernabilidad democrática y seguridad jurídica plena, que les permita contribuir con el desarrollo económico y social del país.",TÍTULO VI,CAPÍTULO I,98,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,277,"El Estado debe cumplir a través del impulso de políticas públicas y sociales un rol de desarrollo del sector privado, que permita mejorar la funcionalidad y eficiencia de las instituciones públicas, simplificando los trámites, reduciendo las barreras de entrada a la formalidad, avanzando en la cobertura de la seguridad social y las prestaciones sociales, y facilitando el desempeño de las empresas formales existentes.",TÍTULO VI,CAPÍTULO I,98,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,278,"Esto se impulsará a través de un modelo de alianza del gobierno con el sector empresarial pequeño, mediano y grande, y los trabajadores, bajo el diálogo permanente en la búsqueda de consensos.",TÍTULO VI,CAPÍTULO I,98,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,279,"Artículo 99. El Estado es responsable de promover el desarrollo integral del país y como gestor del bien común, deberá garantizar los intereses y las necesidades particulares, sociales, sectoriales y regionales de la nación. Es responsabilidad del Estado proteger, fomentar y promover las formas de propiedad y de gestión económica y empresarial privada, estatal, cooperativa, asociativa, comunitaria, familiar, comunal y mixta para garantizar la democracia económica y social.",TÍTULO VI,CAPÍTULO I,99,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,280,"El Estado promoverá y tutelará la cultura de la libre y sana competencia entre los agentes económicos, con la finalidad de proteger el derecho de las personas consumidoras y usuarias. Todo de conformidad con las leyes de la materia.",TÍTULO VI,CAPÍTULO I,99,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,281,"El ejercicio de las actividades económicas corresponde primordialmente a los particulares. Se reconoce el rol protagónico de la iniciativa privada, la cual comprende, en un sentido amplio a grandes, medianas y pequeñas empresas, microempresas, empresas cooperativas, asociativas y otras.",TÍTULO VI,CAPÍTULO I,99,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,282,"El Banco Central es el ente estatal regulador del sistema monetario. Los bancos estatales y otras instituciones financieras del Estado serán instrumentos financieros de fomento, inversión y desarrollo y diversificarán sus créditos con énfasis en los pequeños y medianos productores. Le corresponde al Estado garantizar su existencia y funcionamiento de manera irrenunciable.",TÍTULO VI,CAPÍTULO I,99,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,283,"El Estado garantiza la libertad de empresa y el establecimiento de bancos y otras instituciones financieras, privadas y estatales que se regirán conforme las leyes de la materia, los que serán supervisados, regulados y fiscalizados por la Superintendencia de Bancos y de Otras Instituciones Financieras. Las actividades de comercio exterior, seguros y reaseguros estatales y privados serán reguladas por la ley.",TÍTULO VI,CAPÍTULO I,99,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,284,"El Estado, con el apoyo del sector privado, cooperativo, asociativo, comunitario y mixto, en el marco de la libertad de empresa y el libre mercado, procurarán impulsar políticas públicas y privadas que estimulen un amplio acceso al financiamiento, incorporando instrumentos financieros alternativos, que profundicen y amplíen el microcrédito hacia los sectores rurales y urbanos.",TÍTULO VI,CAPÍTULO I,99,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,285,"Artículo 100. El Estado garantiza las inversiones nacionales y extranjeras, a fin de que contribuyan al desarrollo económico-social del país, sin detrimento de la soberanía nacional y de los derechos laborales de los trabajadores, así como, el marco jurídico para impulsar proyectos público-privados, que facilite, regule y estimule las inversiones de mediano y largo plazo necesarias para el mejoramiento y desarrollo de la infraestructura, en especial, energética, vial y portuaria.",TÍTULO VI,CAPÍTULO I,100,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,286,"Artículo 101. Los trabajadores y demás sectores productivos, tanto públicos como privados, tienen el derecho de participar en la elaboración, ejecución y control de los planes económicos, conforme el modelo de diálogo, alianza y consenso impulsado por el Estado, con el objetivo de elevar la productividad a través de una mejor educación y capacitación, mejores formas de organización de la producción, adopción de tecnologías modernas, inversión en capital productivo renovado, mejor infraestructura y servicios públicos.",TÍTULO VI,CAPÍTULO I,101,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,287,"Artículo 102. Los recursos naturales son patrimonio nacional. La preservación del ambiente y la conservación, desarrollo y explotación racional de los recursos naturales corresponden al Estado; éste podrá celebrar contratos de explotación racional de estos recursos, cuando el interés nacional lo requiera, bajo procesos transparentes y públicos.",TÍTULO VI,CAPÍTULO I,102,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
2014,288,"Dada la ventajosa posición geográfica del país, a través de Ley, el Estado podrá celebrar contrato u otorgar concesión para la construcción y explotación racional de un canal interoceánico, las cuales deberán considerar cuando se trate de inversión con empresas extranjeras, la conformación de consorcios con empresas nacionales para promover el empleo. Las leyes de la materia para su aprobación, reforma, o derogación, requerirán el voto del sesenta por ciento del total de Diputados de la Asamblea Nacional de Nicaragua.",TÍTULO VI,CAPÍTULO I,102,"ECONOMÍA NACIONAL, REFORMA AGRARIA Y FINANZAS PÚBLICAS"
