year,line,text,titulo,cap,art,tema
1987,47,Los límites precisos del territorio nacional se fijan por leyes y tratados.,TITULO II,CAPITULO UNICO,10,SOBRE EL ESTADO
1987,48,Arto. 11.- El español es el idioma oficial del Estado. Las lenguas de las Comunidades de la Costa Atlántica de Nicaragua también tendrán uso oficial en los casos que establezca la ley.,TITULO II,CAPITULO UNICO,11,SOBRE EL ESTADO
1987,49,"Arto. 12.- La ciudad de Managua es la capital de la República y sede de los Poderes del Estado. En circunstancias extraordinarias, éstos se podrán establecer en otras partes del territorio nacional.",TITULO II,CAPITULO UNICO,12,SOBRE EL ESTADO
1987,50,"Arto. 13.- Los símbolos patrios son: el Himno Nacional, la Bandera y el Escudo establecidos por la ley que determina sus características y usos.",TITULO II,CAPITULO UNICO,13,SOBRE EL ESTADO
1987,51,Arto. 14.- El Estado no tiene religión oficial.,TITULO II,CAPITULO UNICO,14,SOBRE EL ESTADO
1987,52,TITULO III,TITULO III,CAPITULO UNICO,14,LA NACIONALIDAD NICARAGÜENSE
1987,53,LA NACIONALIDAD NICARAGÜENSE,TITULO III,CAPITULO UNICO,14,LA NACIONALIDAD NICARAGÜENSE
1987,54,CAPITULO UNICO,TITULO III,CAPITULO UNICO,14,LA NACIONALIDAD NICARAGÜENSE
1987,55,Arto. 15.- Los nicaragüenses son nacionales o nacionalizados.,TITULO III,CAPITULO UNICO,15,LA NACIONALIDAD NICARAGÜENSE
1987,56,Arto. 16.- Son nacionales:,TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,57,"1) Los nacidos en el territorio nacional. Se exceptúan los hijos de extranjeros en servicio diplomático, los de funcionarios extranjeros al servicio de organizaciones internacionales o los de enviados por sus gobiernos a desempeñar trabajos en Nicaragua, a menos que optaren por la nacionalidad nicaragüense.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,58,2) Los hijos de padre o madre nicaragüense.,TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,59,"3) Los nacidos en el extranjero de padre o madre que originalmente fueron nicaragüenses, siempre y cuando lo solicitaren después de alcanzar la mayoría de edad o emancipación.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,60,"4) Los infantes de padres desconocidos encontrados en territorio nicaragüense, sin perjuicio de que, conocida su filiación, surtan los efectos que proceden.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,61,"5) Los hijos de padres extranjeros nacidos a bordo de aeronaves y embarcaciones nicaragüenses, siempre que ellos lo solicitaren.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,62,"Arto. 17.- Los centroamericanos de origen tienen derecho de optar a la nacionalidad nicaragüense, sin necesidad de renunciar a su nacionalidad y pueden solicitarla ante autoridad competente cuando residan en Nicaragua.",TITULO III,CAPITULO UNICO,17,LA NACIONALIDAD NICARAGÜENSE
1987,63,Arto. 18.- La Asamblea Nacional podrá declarar nacionales a extranjeros que se hayan distinguido por méritos extraordinarios al servicio de Nicaragua.,TITULO III,CAPITULO UNICO,18,LA NACIONALIDAD NICARAGÜENSE
1987,64,"Arto. 19.- Los extranjeros pueden ser nacionalizados, previa renuncia a su nacionalidad y mediante solicitud ante autoridad competente, cuando cumplieren los requisitos y condiciones que establezcan las leyes de la materia.",TITULO III,CAPITULO UNICO,19,LA NACIONALIDAD NICARAGÜENSE
1987,65,"Arto. 20.- Ningún nacional puede ser privado de su nacionalidad, excepto que adquiera voluntariamente otra; tampoco perderá su nacionalidad nicaragüense cuando adquiera la de otro país centroamericano o hubiera convenio de doble nacionalidad.",TITULO III,CAPITULO UNICO,20,LA NACIONALIDAD NICARAGÜENSE
1987,66,"Arto. 21.- La adquisición, pérdida y recuperación de la nacionalidad serán reguladas por las leyes.",TITULO III,CAPITULO UNICO,21,LA NACIONALIDAD NICARAGÜENSE
1987,67,Arto. 22.- En los casos de doble nacionalidad se procede conforme los tratados y el principio de reciprocidad.,TITULO III,CAPITULO UNICO,22,LA NACIONALIDAD NICARAGÜENSE
1987,68,TITULO IV,TITULO IV,CAPITULO UNICO,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,69,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE",TITULO IV,CAPITULO UNICO,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,70,CAPITULO I,TITULO IV,CAPITULO I,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,71,DERECHOS INDIVIDUALES,TITULO IV,CAPITULO I,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,72,Arto. 23.- El derecho a la vida es inviolable e inherente a la persona humana. En Nicaragua no hay pena de muerte.,TITULO IV,CAPITULO I,23,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,73,"Arto. 24.- Toda persona tiene deberes para con la familia, la comunidad, la patria y la humanidad.",TITULO IV,CAPITULO I,24,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,74,"Los derechos de cada persona están limitados por los derechos de los demás, por la seguridad de todos y por las justas exigencias del bien común.",TITULO IV,CAPITULO I,24,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,75,Arto. 25.- Toda persona tiene derecho:,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,76,1) A la libertad individual.,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,77,2) A su seguridad.,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,78,3) Al reconocimiento de su personalidad y capacidad jurídica.,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,79,Arto. 26.- Toda persona tiene derecho:,TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,80,1) A su vida privada y a la de su familia.,TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,81,"2) A la inviolabilidad de su domicilio, su correspondencia y sus comunicaciones.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,82,3) Al respeto de su honra y reputación.,TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,83,"El domicilio sólo puede ser allanado por orden escrita de juez competente o de autoridad expresamente facultada para ello; para impedir la comisión de un delito y para evitar daños a las personas o bienes, de acuerdo al procedimiento que prescriba la ley.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,84,"La ley fija los casos y procedimientos para el examen de documentos privados, libros contables y sus anexos cuando sea indispensable para esclarecer asuntos sometidos al conocimiento de los tribunales de justicia o por motivos fiscales.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,85,"Las cartas, documentos y demás papeles privados sustraídos ilegalmente no producen efecto alguno en juicio o fuera de él.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,86,"Arto. 27.- Todas las personas son iguales ante la ley y tienen derecho a igual protección. No habrá discriminación por motivo de nacimiento, nacionalidad, credo político, raza, sexo, idioma, religión, opinión, origen, posición económica o condición social.",TITULO IV,CAPITULO I,27,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,87,"Los extranjeros tienen los mismos deberes y derechos que los nicaragüenses, con la excepción de los derechos políticos y los que establezcan las leyes; no pueden intervenir en los asuntos políticos del país.",TITULO IV,CAPITULO I,27,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,88,El Estado respeta y garantiza los derechos reconocidos en la presente Constitución a todas las personas que se encuentren en su territorio y estén sujetas a su jurisdicción.,TITULO IV,CAPITULO I,27,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,89,Arto. 28.- Los nicaragüenses que se encuentren temporalmente en el extranjero gozan del amparo y protección del Estado por medio de sus representaciones diplomáticas.,TITULO IV,CAPITULO I,28,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,90,"Arto. 29.- Toda persona tiene derecho a la libertad de conciencia, de pensamiento y de profesar o no una religión. Nadie puede ser objeto de medidas coercitivas que puedan menoscabar estos derechos ni a ser obligado a declarar su credo, ideología o creencia.",TITULO IV,CAPITULO I,29,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,91,"Arto. 30.- Los nicaragüenses tienen derecho a expresar libremente su pensamiento en público o en privado, individual o colectivamente, en forma oral, escrita o por cualquier otro medio.",TITULO IV,CAPITULO I,30,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,92,Arto. 31.- Los nicaragüenses tienen derecho a circular y fijar su residencia en cualquier parte del territorio nacional; a entrar y salir libremente del país.,TITULO IV,CAPITULO I,31,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,93,"Arto. 32.- Ninguna persona está obligada a hacer lo que la ley no mande, ni impedida de hacer lo que ella no prohíbe.",TITULO IV,CAPITULO I,32,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,94,"Arto. 33.- Nadie puede ser sometido a detención o prisión arbitraria, ni ser privado de su libertad, salvo por causas fijadas por la ley y con un arreglo a un procedimiento legal.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,95,En consecuencia:,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,96,"1) La detención sólo podrá efectuarse en virtud de mandamiento escrito de juez competente o de las autoridades que expresamente faculte la ley, salvo el caso de flagrante delito.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,97,2) Todo detenido tiene derecho:,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,98,"2.1. A ser informado sin demora, en idioma o lengua que comprenda y en forma detallada, de las causas de su detención y de la acusación formulada en su contra; a que se informe a su familia de su detención; y también a ser tratado con el respeto debido a la dignidad inherente al ser humano.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,99,2.2. A ser puesto ante autoridad expresamente facultada por la ley dentro del plazo máximo de setenta y dos horas.,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,100,"3) Una vez cumplida la pena impuesta, nadie continuará detenido después de dictarse la orden de excarcelación por la autoridad competente.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,101,4) Toda detención ilegal causa responsabilidad de parte de la autoridad respectiva.,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,102,5) Los organismos correspondientes procurarán que los procesados y los condenados guarden prisión en centros diferentes.,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,103,"Arto. 34.- Todo procesado tiene derecho, en igualdad de condiciones, a las siguientes garantías mínimas:",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,104,1) A que se presuma su inocencia mientras no se pruebe su culpabilidad conforme a la ley.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,105,2) A ser juzgado sin dilaciones por tribunal competente establecido por la ley.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,106,"3) A no ser sustraído de juez competente, excepto los casos previstos en esta Constitución y las leyes.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,107,4) A que se garantice su intervención y defensa desde el inicio del proceso y a disponer de tiempo y medios adecuados para su defensa.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,108,"5) A que se le nombre defensor de oficio cuando en la primera intervención no hubiera designado defensor; o cuando no fuere habido, previo llamamiento por edicto.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,109,El procesado tiene derecho a comunicarse libre y privadamente con su defensor.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,110,6) A ser asistido gratuitamente por un intérprete si no comprende o no habla el idioma empleado por el tribunal.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,111,"7) A no ser obligado a declarar contra sí mismo ni contra su cónyuge o compañero en unión de hecho estable, o sus parientes dentro del cuarto grado de consanguinidad o segundo de afinidad, ni a confesarse culpable.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,112,"8) A que se le dicte sentencia absolutoria o condenatoria dentro de los términos legales, en cada una de las instancias correspondientes.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,113,9) A recurrir ante un tribunal superior a fin de que su caso sea revisado cuando hubiere sido condenado por cualquier delito; y a no ser procesado nuevamente por el delito por el cual fue condenado o absuelto mediante sentencia firme.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,114,"10) A no ser procesado ni condenado por acto u omisión que, al tiempo de cometerse, no esté previamente calificado en la ley de manera expresa e inequívoca como punible, ni sancionado con pena no prevista en la ley.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,115,"El proceso penal debe ser público, pero en casos de excepción la prensa y el público en general podrán ser excluidos por consideraciones de moral, orden público, o seguridad nacional.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,116,Arto. 35.- Los menores no pueden ser sujeto ni objeto de juzgamiento ni sometidos a procedimiento judicial alguno. Los menores transgresores no pueden ser conducidos a los centros de readaptación penal y serán atendidos en centros bajo la responsabilidad del organismo especializado. Una ley regulará esta materia.,TITULO IV,CAPITULO I,35,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,117,"Arto. 36.- Toda persona tiene derecho a que se respete su integridad física, psíquica y moral. Nadie será sometido a torturas, procedimientos, penas ni a tratos crueles, inhumanos o degradantes. La violación de este derecho constituye delito y será penado por la ley.",TITULO IV,CAPITULO I,36,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,118,"Arto. 37.- La pena no trascienden de la persona del condenado. No se impondrá pena o penas que, aisladamente o en conjunto, duren más de treinta años.",TITULO IV,CAPITULO I,37,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,119,"Arto. 38.- La ley no tiene efecto retroactivo, excepto en materia penal cuando favorezca al reo.",TITULO IV,CAPITULO I,38,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,120,"Arto. 39.- En Nicaragua, el sistema penitenciario es humanitario y tiene como objetivo fundamental la transformación del interno para reintegrarlo a la sociedad. Por medio del sistema progresivo promueve la unidad familiar, la salud, la superación educativa, cultural y la ocupación productiva con remuneración salarial para el interno. Las penas tienen un carácter reeducativo.",TITULO IV,CAPITULO I,39,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,121,Las mujeres condenadas guardarán prisión en centros penales distintos a los de los hombres y se procurara que los guardas sean del mismo sexo.,TITULO IV,CAPITULO I,39,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,122,"Arto. 40.- Nadie será sometido a servidumbre. La esclavitud y la trata de cualquier naturaleza, están prohibidas en todas sus formas.",TITULO IV,CAPITULO I,40,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,123,Arto. 41.- Nadie será detenido por deudas. Este principio no limita los mandatos de autoridad judicial competente por incumplimiento de deberes alimentarios. Es deber de cualquier ciudadano nacional o extranjero pagar lo que adeuda.,TITULO IV,CAPITULO I,41,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,124,"Arto. 42.- En Nicaragua se garantiza el derecho de asilo a los perseguidos por luchar en pro de la democracia, la paz, la justicia y los derechos humanos.",TITULO IV,CAPITULO I,42,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,125,"La ley determinará la condición de asilado o refugiado político, de acuerdo con los convenios internacionales ratificados por Nicaragua. En caso se acordara la expulsión de un asilado, nunca podrá enviársele al país donde fuese perseguido.",TITULO IV,CAPITULO I,42,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,126,"Arto. 43.- En Nicaragua no existe extradición por delitos políticos o comunes conexos con ellos, según calificación nicaragüense. La extradición por delitos comunes está regulada por la ley y los tratados internacionales.",TITULO IV,CAPITULO I,43,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,127,Los nicaragüenses no podrán ser objeto de extradición del territorio nacional.,TITULO IV,CAPITULO I,43,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,128,Arto. 44.- Los nicaragüenses tienen derecho a la propiedad personal que le garantice los bienes necesarios y esenciales para su desarrollo integral.,TITULO IV,CAPITULO I,44,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,129,"Arto. 45.- Las personas cuyos derechos constitucionales hayan sido violados o estén en peligro de serlo, pueden interponer el recurso de exhibición personal o de amparo, según el caso y de acuerdo con la Ley de Amparo.",TITULO IV,CAPITULO I,45,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,130,"Arto. 46.- En el territorio nacional toda persona goza de la protección estatal y del reconocimiento de los derechos inherentes a la persona humana, del irrestricto respeto, promoción y protección de los derechos humanos, y de la plena vigencia de los derechos consignados en la Declaración Universal de los Derechos Humanos; en la Declaración Americana de Derechos y Deberes del Hombre; en el Pacto Internacional de Derechos Económicos, Sociales y Culturales y en el Pacto Internacional de Derechos Civiles y Políticos de la Organización de las Naciones Unidas y en la Convención Americana de Derechos Humanos de la Organización de Estados Americanos.",TITULO IV,CAPITULO I,46,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,131,CAPITULO II,TITULO IV,CAPITULO II,46,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,132,DERECHOS POLÍTICOS,TITULO IV,CAPITULO II,46,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,133,Arto. 47.- Son ciudadanos los nicaragüenses que hubieran cumplido dieciséis años de edad.,TITULO IV,CAPITULO II,47,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,134,"Sólo los ciudadanos gozan de los derechos políticos consignados en la Constitución y las leyes, sin más limitaciones que las que se establezcan por razones de edad.",TITULO IV,CAPITULO II,47,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,135,Los derechos ciudadanos se suspenden por imposición de pena corporal grave o penas accesorias específicas y por sentencia ejecutoriada de interdicción civil.,TITULO IV,CAPITULO II,47,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,136,"Arto. 48.- Se establece la igualdad incondicional de todos los nicaragüenses en el goce de sus derechos políticos; en el ejercicio de los mismos y en el cumplimiento de sus deberes y responsabilidades, existe igualdad absoluta entre el hombre y la mujer.",TITULO IV,CAPITULO II,48,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,137,"Es obligación del Estado eliminar los obstáculos que impidan de hecho la igualdad entre los nicaragüenses y su participación efectiva en la vida política, económica y social del país.",TITULO IV,CAPITULO II,48,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,138,"Arto. 49.- En Nicaragua tienen derecho de constituir organizaciones los trabajadores de la ciudad y del campo, las mujeres, los jóvenes, los productores agropecuarios, los artesanos, los profesionales, los técnicos, los intelectuales, los artistas, los religiosos, las Comunidades de la Costa Atlántica y los pobladores en general, sin discriminación alguna, con el fin de lograr la realización de sus aspiraciones según sus propios intereses y participar en la construcción de una nueva sociedad.",TITULO IV,CAPITULO II,49,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,139,"Estas organizaciones se formarán de acuerdo a la voluntad participativa y electiva de los ciudadanos, tendrán una función social y podrán o no tener carácter partidario, según su naturaleza y fines.",TITULO IV,CAPITULO II,49,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,140,"Arto. 50.- Los ciudadanos tienen derecho de participar en igualdad de condiciones en los asuntos públicos y en la gestión estatal. Por medio de la ley se garantizará, nacional y localmente, la participación efectiva del pueblo.",TITULO IV,CAPITULO II,50,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,141,Arto. 51.- Los ciudadanos tienen derecho a elegir y ser elegidos en elecciones periódicas y optar a cargos públicos.,TITULO IV,CAPITULO II,51,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,142,"Arto. 52.- Los ciudadanos tienen derecho de hacer peticiones, denunciar anomalías y hacer críticas constructivas, en forma individual o colectiva, a los Poderes del Estado o cualquier autoridad; de obtener una pronta resolución o respuesta y de que se les comunique lo resuelto en los plazos que la ley establezca.",TITULO IV,CAPITULO II,52,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,143,Arto. 53.- Se reconoce el derecho de reunión pacífica; el ejercicio de este derecho no requiere permiso previo.,TITULO IV,CAPITULO II,53,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,144,"Arto. 54.- Se reconoce el derecho de concentración, manifestación y movilización pública de conformidad con la ley.",TITULO IV,CAPITULO II,54,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,145,"Arto. 55.- Los ciudadanos nicaragüenses tienen derecho de organizar o afiliarse a partidos políticos, con el fin de participar, ejercer y optar al poder.",TITULO IV,CAPITULO II,55,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,146,CAPITULO III,TITULO IV,CAPITULO III,55,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,147,DERECHOS SOCIALES,TITULO IV,CAPITULO III,55,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,148,"Arto. 56.- El Estado prestará atención especial en todos sus programas a los defensores de la dignidad, el honor y la soberanía de la nación, a los familiares de éstos y de los caídos en defensa de la misma, de acuerdo a las leyes.",TITULO IV,CAPITULO III,56,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,149,Arto. 57.- Los nicaragüenses tienen el derecho al trabajo acorde con su naturaleza humana.,TITULO IV,CAPITULO III,57,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,150,Arto. 58.- Los nicaragüenses tienen derecho a la educación y a la cultura.,TITULO IV,CAPITULO III,58,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,151,"Arto. 59.- Los nicaragüenses tienen derecho, por igual, a la salud. El Estado establecerá las condiciones básicas para su promoción, protección, recuperación y rehabilitación.",TITULO IV,CAPITULO III,59,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,152,"Corresponde al Estado dirigir y organizar los programas, servicios y acciones de salud y promover la participación popular en defensa de la misma.",TITULO IV,CAPITULO III,59,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,153,Los ciudadanos tienen la obligación de acatar las medidas sanitarias que se determinen.,TITULO IV,CAPITULO III,59,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,154,"Arto. 60.- Los nicaragüenses tienen derecho de habitar en un ambiente saludable; es obligación del Estado la preservación, conservación y rescate del medio ambiente y de los recursos naturales.",TITULO IV,CAPITULO III,60,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,155,"Arto. 61.- El Estado garantiza a los nicaragüenses el derecho a la seguridad social para su protección integral frente a las contingencias sociales de la vida y el trabajo, en la forma y condiciones que determine la ley.",TITULO IV,CAPITULO III,61,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,156,"Arto. 62.- El Estado procurará establecer programas en beneficio de los discapacitados para su rehabilitación física, sicosocial y profesional y para su ubicación laboral.",TITULO IV,CAPITULO III,62,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,157,Arto. 63.- Es derecho de los nicaragüenses estar protegidos contra el hambre. El Estado promoverá programas que aseguren una adecuada disponibilidad de alimentos y una distribución equitativa de los mismos.,TITULO IV,CAPITULO III,63,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,158,"Arto. 64.- Los nicaragüenses tienen derecho a una vivienda digna, cómoda y segura que garantice la privacidad familiar. El Estado promoverá la realización de este derecho.",TITULO IV,CAPITULO III,64,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,159,"Arto. 65.- Los nicaragüenses tienen derecho al deporte, a la educación física, a la recreación y al esparcimiento. El Estado impulsará la práctica del deporte y la educación física, mediante la participación organizada y masiva del pueblo, para la formación integral de los nicaragüenses. Esto se realizara con programas y proyectos especiales.",TITULO IV,CAPITULO III,65,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,160,"Arto. 66.- Los nicaragüenses tienen derecho a la información veraz. Este derecho comprende la libertad de buscar, recibir y difundir informaciones e ideas, ya sea de manera oral, por escrito, gráficamente o por cualquier otro procedimiento de su elección.",TITULO IV,CAPITULO III,66,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
